^SPX (Standard & Poors 500 Index),3009.05,-74.71
Jun 27 2020 @ 05:39 ET,Bid,2977.94,Ask,3245.56,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
09/18/2020,SPXW200918C02950000,213.1,-28.2,204.8,206.4,1,0.3068,0.5821,0.0009,88,2950.000,SPXW200918P02950000,153.04,27.79,146.9,148.4,2,0.3078,-0.4176,0.0009,167
09/18/2020,SPX200918C02955000,214,0,201,202.3,0,0.3056,0.5769,0.0009,322,2955.000,SPX200918P02955000,152.97,26.97,147.9,149.3,6,0.3046,-0.4227,0.0009,341
09/18/2020,SPXW200918C02955000,225.5,0,201.5,203.1,0,0.3055,0.5777,0.0009,10,2955.000,SPXW200918P02955000,145.3,0,148.6,150.1,0,0.3066,-0.422,0.0009,24
09/18/2020,SPX200918C02960000,221.5,0,197.7,199,0,0.3044,0.5724,0.0009,76,2960.000,SPX200918P02960000,147.38,19.93,149.6,151,16,0.3035,-0.4272,0.0009,1747
09/18/2020,SPXW200918C02960000,218.54,0,198.3,199.8,0,0.3043,0.5733,0.0009,50,2960.000,SPXW200918P02960000,117.4,0,150.3,151.8,0,0.3053,-0.4264,0.0009,31
09/18/2020,SPX200918C02965000,204,0,194.4,195.7,0,0.3031,0.5679,0.0009,275,2965.000,SPX200918P02965000,187,0,151.3,152.7,0,0.3022,-0.4317,0.0009,275
09/18/2020,SPXW200918C02965000,258.8,0,195,196.6,0,0.303,0.5688,0.0009,1,2965.000,SPXW200918P02965000,155.5,0,152,153.6,0,0.3041,-0.4309,0.0009,133
09/18/2020,SPX200918C02970000,221.55,0,191.2,192.5,0,0.3019,0.5634,0.0009,945,2970.000,SPX200918P02970000,151.24,20.79,153,154.5,68,0.3009,-0.4362,0.0009,1348
09/18/2020,SPXW200918C02970000,211.96,0,191.7,193.3,0,0.3018,0.5642,0.0009,29,2970.000,SPXW200918P02970000,146.8,15.55,153.8,155.3,24,0.3028,-0.4354,0.0009,95
09/18/2020,SPX200918C02975000,183.3,-39.75,187.9,189.2,21,0.3006,0.5588,0.0009,5207,2975.000,SPX200918P02975000,149.35,17.35,154.8,156.2,1,0.2997,-0.4408,0.0009,12791
09/18/2020,SPXW200918C02975000,268.9,0,188.5,190.1,0,0.3005,0.5597,0.0009,338,2975.000,SPXW200918P02975000,155.8,0,155.5,157.1,0,0.3016,-0.44,0.0009,513
09/18/2020,SPX200918C02980000,206.11,0,184.7,186,0,0.2993,0.5542,0.0009,1075,2980.000,SPX200918P02980000,153.51,20.01,156.6,158,2,0.2983,-0.4454,0.0009,1079
09/18/2020,SPXW200918C02980000,220.8,0,185.3,186.8,0,0.2992,0.5551,0.0009,13,2980.000,SPXW200918P02980000,161.2,26.95,157.3,158.9,9,0.3003,-0.4445,0.0009,82
09/18/2020,SPX200918C02985000,253.32,0,181.5,182.8,0,0.298,0.5495,0.0009,1240,2985.000,SPX200918P02985000,117.83,0,158.4,159.8,0,0.2971,-0.4501,0.0009,1260
09/18/2020,SPXW200918C02985000,263.67,0,182.1,183.6,0,0.298,0.5504,0.0009,1,2985.000,SPXW200918P02985000,153.8,0,159.1,160.7,0,0.299,-0.4492,0.0009,20
09/18/2020,SPX200918C02990000,250.93,0,178.4,179.6,0,0.2967,0.5449,0.0009,2364,2990.000,SPX200918P02990000,136,-0.65,160.2,161.6,410,0.2957,-0.4548,0.0009,2742
09/18/2020,SPXW200918C02990000,179.2,-34.25,178.9,180.5,8,0.2967,0.5457,0.0009,23,2990.000,SPXW200918P02990000,162.4,25.05,160.9,162.5,28,0.2978,-0.4538,0.0009,75
09/18/2020,SPX200918C02995000,174,-35.3,175.2,176.5,601,0.2955,0.5401,0.0009,1464,2995.000,SPX200918P02995000,164,25.8,162,163.5,599,0.2945,-0.4596,0.0009,1451
09/18/2020,SPXW200918C02995000,221.2,0,175.8,177.3,0,0.2954,0.541,0.0009,1,2995.000,SPXW200918P02995000,170.8,31.85,162.7,164.3,28,0.2964,-0.4585,0.0009,45
09/18/2020,SPX200918C03000000,173,-32.9,172,173.3,5732,0.2941,0.5353,0.0009,44217,3000.000,SPX200918P03000000,163,23.2,163.8,165.3,4104,0.2931,-0.4644,0.0009,55239
09/18/2020,SPXW200918C03000000,176.5,-30.15,172.6,174.1,9,0.2942,0.5363,0.0009,762,3000.000,SPXW200918P03000000,166.1,25.55,164.6,166.2,49,0.2952,-0.4633,0.0009,826
09/18/2020,SPX200918C03005000,168,-34.5,168.9,170.2,2687,0.2928,0.5305,0.0009,2612,3005.000,SPX200918P03005000,168,26.55,165.7,167.2,2690,0.2919,-0.4692,0.0009,2811
09/18/2020,SPXW200918C03005000,231.4,0,169.5,171,0,0.2929,0.5315,0.0009,661,3005.000,SPXW200918P03005000,172.5,30.35,163,169.3,47,0.2939,-0.4681,0.0009,18
09/18/2020,SPX200918C03010000,166.5,-32.7,165.8,167.1,2080,0.2915,0.5257,0.0009,4186,3010.000,SPX200918P03010000,168,24.9,167.7,169.3,2088,0.2907,-0.474,0.001,4263
09/18/2020,SPXW200918C03010000,167.7,-32.25,166.4,167.9,10,0.2915,0.5266,0.0009,152,3010.000,SPXW200918P03010000,173.1,29.25,164.8,171.7,34,0.2926,-0.4729,0.0009,12
09/18/2020,SPX200918C03015000,163.3,-32.5,162.7,164,5559,0.2902,0.5208,0.001,1795,3015.000,SPX200918P03015000,169,24.25,169.5,171.2,5815,0.2893,-0.4789,0.001,1850
09/18/2020,SPXW200918C03015000,0,0,163.3,164.8,0,0.2903,0.5218,0.001,0,3015.000,SPXW200918P03015000,175,29.55,166.7,173.2,47,0.2914,-0.4777,0.0009,0
09/18/2020,SPX200918C03020000,161.09,-31.41,159.6,160.9,3651,0.2888,0.5159,0.001,3128,3020.000,SPX200918P03020000,177.32,30.92,171.5,173.2,3426,0.288,-0.4839,0.001,4508
09/18/2020,SPXW200918C03020000,195.8,0,160.2,161.7,0,0.2889,0.5169,0.001,89,3020.000,SPXW200918P03020000,145,0,168.6,175.2,0,0.29,-0.4826,0.001,55
09/18/2020,SPX200918C03025000,152.9,-36.3,156.7,157.9,2393,0.2876,0.5109,0.001,7888,3025.000,SPX200918P03025000,173.1,25,173.4,175.1,2404,0.2867,-0.4889,0.001,13143
09/18/2020,SPXW200918C03025000,234.8,0,157.2,158.7,0,0.2877,0.5119,0.001,205,3025.000,SPXW200918P03025000,165.8,0,170.6,177.2,0,0.2887,-0.4876,0.001,121
09/18/2020,SPX200918C03030000,160.51,-25.39,153.6,154.8,193,0.2862,0.5059,0.001,3731,3030.000,SPX200918P03030000,181.32,31.52,175.4,177.1,338,0.2853,-0.4939,0.001,3750
09/18/2020,SPXW200918C03030000,157.55,-29.1,154.2,155.7,3,0.2865,0.5069,0.001,25,3030.000,SPXW200918P03030000,184.2,33.65,172.5,179.7,19,0.2874,-0.4925,0.001,288
09/18/2020,SPX200918C03035000,153.9,-28.75,150.6,151.8,91,0.2848,0.5009,0.001,3548,3035.000,SPX200918P03035000,166,14.5,177.4,179.1,83,0.284,-0.4989,0.001,3537
09/18/2020,SPXW200918C03035000,216.8,0,151.1,152.7,0,0.2851,0.5019,0.001,8,3035.000,SPXW200918P03035000,150,0,174.5,181.3,0,0.2861,-0.4975,0.001,118
09/18/2020,SPX200918C03040000,153.9,-25.5,147.6,148.8,133,0.2836,0.4958,0.001,5163,3040.000,SPX200918P03040000,175.9,22.6,179.4,181.1,285,0.2826,-0.504,0.001,5396
09/18/2020,SPXW200918C03040000,180.6,0,148.2,149.7,0,0.2838,0.4969,0.001,31,3040.000,SPXW200918P03040000,184.2,30.15,176.5,183.8,4,0.2847,-0.5026,0.001,80
09/18/2020,SPX200918C03045000,144.77,-31.43,144.7,145.9,327,0.2823,0.4907,0.001,3584,3045.000,SPX200918P03045000,169.8,14.75,181.3,183.1,287,0.2815,-0.5091,0.001,3605
09/18/2020,SPXW200918C03045000,165.1,0,145.2,146.7,0,0.2823,0.4917,0.001,29,3045.000,SPXW200918P03045000,151,0,178.5,185.9,0,0.2833,-0.5077,0.001,62
09/18/2020,SPX200918C03050000,141.81,-31.19,141.7,142.9,6631,0.2809,0.4855,0.001,22952,3050.000,SPX200918P03050000,184.34,27.54,183.4,185.2,7509,0.2801,-0.5143,0.001,21654
09/18/2020,SPXW200918C03050000,145.5,-28.2,142.3,143.8,3,0.2811,0.4866,0.001,118,3050.000,SPXW200918P03050000,188.3,30.7,180.5,188,3,0.2821,-0.5128,0.001,411
09/18/2020,SPX200918C03055000,141.2,-28.6,138.8,140,510,0.2795,0.4803,0.001,1285,3055.000,SPX200918P03055000,166,7.4,185.4,187.2,506,0.2788,-0.5195,0.001,1295
09/18/2020,SPXW200918C03055000,139.4,-31.15,139.4,140.8,1,0.2797,0.4814,0.001,33,3055.000,SPXW200918P03055000,154,0,182.6,190.2,0,0.2807,-0.518,0.001,148
09/18/2020,SPX200918C03060000,144,-22.6,135.9,137.1,546,0.2782,0.475,0.001,2786,3060.000,SPX200918P03060000,165,4.55,187.5,189.3,440,0.2774,-0.5248,0.001,3483
09/18/2020,SPXW200918C03060000,193.2,0,136.5,138,0,0.2784,0.4762,0.001,45,3060.000,SPXW200918P03060000,173.7,0,184.7,192.3,0,0.2794,-0.5232,0.001,113
09/18/2020,SPX200918C03065000,141.3,-22.1,133.1,134.2,125,0.2768,0.4698,0.001,2023,3065.000,SPX200918P03065000,165.45,3.15,189.6,191.4,75,0.276,-0.5301,0.001,2030
09/18/2020,SPXW200918C03065000,166.8,0,133.6,135.1,0,0.2771,0.4709,0.001,17,3065.000,SPXW200918P03065000,156.5,0,186.8,194.5,0,0.2781,-0.5284,0.001,71
09/18/2020,SPX200918C03070000,162,0,130.2,131.4,0,0.2755,0.4645,0.001,1747,3070.000,SPX200918P03070000,160,0,191.8,193.6,0,0.2747,-0.5354,0.001,1441
09/18/2020,SPXW200918C03070000,155.4,0,130.8,132.2,0,0.2756,0.4656,0.001,74,3070.000,SPXW200918P03070000,203,38.05,188.9,196.3,1,0.2766,-0.5337,0.001,104
09/18/2020,SPX200918C03075000,123.9,-33.3,127.4,128.6,758,0.2741,0.4591,0.001,6236,3075.000,SPX200918P03075000,201.6,35.6,193.9,195.7,301,0.2733,-0.5408,0.001,5129
09/18/2020,SPXW200918C03075000,153.7,0,127.9,129.4,0,0.2743,0.4603,0.001,249,3075.000,SPXW200918P03075000,178.2,0,191.1,198.5,0,0.2753,-0.539,0.001,103
09/18/2020,SPX200918C03080000,128.1,-26,124.6,125.8,21,0.2728,0.4537,0.001,2439,3080.000,SPX200918P03080000,183.7,0,196.1,197.9,0,0.2718,-0.5463,0.001,2518
09/18/2020,SPXW200918C03080000,198.2,0,125.1,126.6,0,0.273,0.4549,0.001,63,3080.000,SPXW200918P03080000,165.5,0,193.3,200.8,0,0.2739,-0.5444,0.001,60
09/18/2020,SPX200918C03085000,122.04,-28.96,121.8,123,3,0.2714,0.4483,0.001,3937,3085.000,SPX200918P03085000,173.5,0,198.1,200.3,0,0.2705,-0.5517,0.001,3927
09/18/2020,SPXW200918C03085000,124.8,-27,122.4,123.8,18,0.2716,0.4495,0.001,34,3085.000,SPXW200918P03085000,205.1,34.45,195.5,203.1,8,0.2725,-0.5498,0.001,69
09/18/2020,SPX200918C03090000,136.7,0,119.1,120.3,0,0.2701,0.4428,0.001,3093,3090.000,SPX200918P03090000,198.65,26.85,200.4,202.5,1,0.2691,-0.5572,0.001,3172
09/18/2020,SPXW200918C03090000,121.8,-26.95,119.6,121.1,13,0.2703,0.4441,0.001,75,3090.000,SPXW200918P03090000,201.7,0,197.7,205.9,0,0.2711,-0.5552,0.001,33
09/18/2020,SPX200918C03095000,119.3,-25.7,116.4,117.5,60,0.2687,0.4373,0.001,3858,3095.000,SPX200918P03095000,200.95,27.15,202.6,204.8,1,0.2677,-0.5627,0.001,3840
09/18/2020,SPXW200918C03095000,183.1,0,116.9,118.4,0,0.2689,0.4386,0.001,49,3095.000,SPXW200918P03095000,159.9,0,199.9,211.7,0,0.2698,-0.5607,0.001,9
09/18/2020,SPX200918C03100000,111.75,-30.2,113.7,114.8,939,0.2673,0.4318,0.001,45322,3100.000,SPX200918P03100000,210.6,34.85,204.9,207.1,667,0.2664,-0.5683,0.001,50566
09/18/2020,SPXW200918C03100000,118.84,-23.91,114.2,115.7,29,0.2675,0.433,0.001,126,3100.000,SPXW200918P03100000,213.65,37.1,202.2,214.1,2,0.2684,-0.5662,0.001,105
09/18/2020,SPX200918C03105000,142.2,0,111,112.2,0,0.266,0.4263,0.001,3837,3105.000,SPX200918P03105000,178.6,0,207.3,209.5,0,0.265,-0.5739,0.001,3722
09/18/2020,SPXW200918C03105000,119.7,-20.05,111.6,113,8,0.2662,0.4275,0.001,49,3105.000,SPXW200918P03105000,182.5,0,204.5,216.5,0,0.267,-0.5717,0.001,15
09/18/2020,SPX200918C03110000,127.71,0,108.4,109.5,0,0.2646,0.4206,0.001,7566,3110.000,SPX200918P03110000,182.42,0,209.6,211.8,0,0.2637,-0.5795,0.001,6881
09/18/2020,SPXW200918C03110000,111.2,-25.6,108.9,110.4,19,0.2648,0.4219,0.001,98,3110.000,SPXW200918P03110000,204.9,24.25,206.9,218.8,9,0.2658,-0.5772,0.001,26
09/18/2020,SPX200918C03115000,165,0,105.8,106.9,0,0.2632,0.415,0.001,3952,3115.000,SPX200918P03115000,196.83,0,212,214.2,0,0.2623,-0.5851,0.001,3964
09/18/2020,SPXW200918C03115000,106.7,-27.15,106.3,107.8,20,0.2635,0.4163,0.001,38,3115.000,SPXW200918P03115000,160,0,209.2,221.2,0,0.2644,-0.5829,0.001,48
09/18/2020,SPX200918C03120000,110.5,-19.7,103.1,104.4,112,0.2618,0.4093,0.001,3551,3120.000,SPX200918P03120000,202.56,0,214.4,216.6,0,0.2609,-0.5908,0.001,3140
09/18/2020,SPXW200918C03120000,131.3,0,103.8,105.2,0,0.2621,0.4107,0.001,430,3120.000,SPXW200918P03120000,220.38,35.58,211.6,223.7,4,0.2631,-0.5884,0.001,53
09/18/2020,SPX200918C03125000,101.42,-25.88,100.7,101.8,100,0.2605,0.4036,0.001,27565,3125.000,SPX200918P03125000,212.83,26.68,216.9,219.1,1,0.2595,-0.5965,0.001,24682
09/18/2020,SPXW200918C03125000,99.74,-28.41,101.2,102.6,4,0.2608,0.405,0.001,167,3125.000,SPXW200918P03125000,222.83,35.93,214,226.2,12,0.2617,-0.5941,0.001,63
09/18/2020,SPX200918C03130000,110.15,0,97.9,99.3,0,0.2594,0.398,0.001,4331,3130.000,SPX200918P03130000,160.5,0,219.3,221.6,0,0.2582,-0.6023,0.001,5755
09/18/2020,SPXW200918C03130000,97.3,-27.95,98.7,100.1,4,0.2594,0.3993,0.001,211,3130.000,SPXW200918P03130000,200.27,0,216.5,228.7,0,0.2604,-0.5998,0.001,36
09/18/2020,SPX200918C03135000,137.4,0,95.4,96.8,0,0.258,0.3923,0.001,3805,3135.000,SPX200918P03135000,217.9,27.35,221.8,224.1,150,0.2568,-0.608,0.001,3866
09/18/2020,SPXW200918C03135000,123.2,0,96.2,97.6,0,0.258,0.3936,0.001,26,3135.000,SPXW200918P03135000,181.8,0,219,231.2,0,0.259,-0.6055,0.001,14
09/18/2020,SPX200918C03140000,117,0,93,94.4,0,0.2566,0.3865,0.001,4029,3140.000,SPX200918P03140000,218.78,26.13,224.4,226.6,200,0.2555,-0.6138,0.001,3461
09/18/2020,SPXW200918C03140000,120.4,0,93.8,95.2,0,0.2568,0.3879,0.001,121,3140.000,SPXW200918P03140000,226,0,221.5,233.8,0,0.2577,-0.6112,0.001,26
09/18/2020,SPX200918C03145000,104.8,0,90.6,91.9,0,0.2552,0.3806,0.001,31,3145.000,SPX200918P03145000,189.68,0,226.9,229.2,0,0.2541,-0.6197,0.001,25
09/18/2020,SPXW200918C03145000,109.1,0,91.4,92.7,0,0.2554,0.3821,0.001,36,3145.000,SPXW200918P03145000,218.1,0,224,236.4,0,0.2564,-0.617,0.001,17
09/18/2020,SPX200918C03150000,87.4,-26,88.2,89.5,76,0.2539,0.3749,0.001,20503,3150.000,SPX200918P03150000,225.32,28.17,229.5,231.8,1,0.2527,-0.6255,0.001,12499
09/18/2020,SPXW200918C03150000,90.8,-23.35,89,90.3,3,0.2541,0.3763,0.001,375,3150.000,SPXW200918P03150000,238.87,40.92,226.6,239,1,0.2551,-0.6227,0.001,151
09/18/2020,SPX200918C03155000,120.3,0,85.8,87.2,0,0.2525,0.369,0.001,20,3155.000,SPX200918P03155000,0,0,232.2,234.4,0,0.2514,-0.6314,0.001,0
09/18/2020,SPXW200918C03155000,125.4,0,86.6,88,0,0.2528,0.3705,0.001,91,3155.000,SPXW200918P03155000,217.8,0,229.2,241.7,0,0.2538,-0.6285,0.001,17
09/18/2020,SPX200918C03160000,88.14,-19.91,83.5,84.9,5,0.2512,0.3632,0.001,167,3160.000,SPX200918P03160000,173.2,0,234.8,237.1,0,0.2501,-0.6373,0.001,86
09/18/2020,SPXW200918C03160000,86.3,-22.45,84.3,85.6,11,0.2515,0.3646,0.001,81,3160.000,SPXW200918P03160000,177.1,0,231.9,244.4,0,0.2524,-0.6344,0.001,30
09/18/2020,SPX200918C03165000,114.7,0,81.2,82.6,0,0.2499,0.3573,0.001,31,3165.000,SPX200918P03165000,0,0,237.5,239.8,0,0.2488,-0.6431,0.001,0
09/18/2020,SPXW200918C03165000,129.2,0,82,83.3,0,0.2501,0.3588,0.001,26,3165.000,SPXW200918P03165000,173.3,0,234.5,247.1,0,0.2511,-0.6402,0.001,23
09/18/2020,SPX200918C03170000,101.83,0,79,80.3,0,0.2486,0.3514,0.001,77,3170.000,SPX200918P03170000,201.3,0,240.3,242.5,0,0.2474,-0.6491,0.001,212
09/18/2020,SPXW200918C03170000,79.8,-23.7,79.7,81.1,12,0.2489,0.3529,0.001,87,3170.000,SPXW200918P03170000,198,0,237.2,249.9,0,0.2499,-0.6459,0.001,31
09/18/2020,SPX200918C03175000,74,-26.2,76.7,78,50,0.2473,0.3455,0.001,3892,3175.000,SPX200918P03175000,172.6,0,243.1,245.3,0,0.2462,-0.655,0.001,2943
09/18/2020,SPXW200918C03175000,92.1,0,77.5,78.8,0,0.2475,0.347,0.001,366,3175.000,SPXW200918P03175000,215.87,0,240,252.7,0,0.2485,-0.6519,0.001,169
09/18/2020,SPX200918C03180000,96.25,0,74.6,75.9,0,0.2459,0.3396,0.001,131,3180.000,SPX200918P03180000,232.65,0,245.9,248.1,0,0.2448,-0.6609,0.001,116
09/18/2020,SPXW200918C03180000,76,-22.35,75.3,76.6,15,0.2462,0.3411,0.001,98,3180.000,SPXW200918P03180000,205.2,0,242.8,255.5,0,0.2472,-0.6577,0.001,14
09/18/2020,SPX200918C03185000,90,0,72.4,73.7,0,0.2448,0.3337,0.001,223,3185.000,SPX200918P03185000,199.15,0,248.7,251,0,0.2434,-0.6669,0.001,16
09/18/2020,SPXW200918C03185000,76.3,-19.55,73.2,74.5,5,0.245,0.3352,0.001,38,3185.000,SPXW200918P03185000,207.7,0,245.6,258.4,0,0.246,-0.6635,0.001,23
09/18/2020,SPX200918C03190000,69.15,-23.5,70.3,71.6,3,0.2434,0.3278,0.001,798,3190.000,SPX200918P03190000,298.8,0,251.5,253.8,0,0.2422,-0.6729,0.001,203
09/18/2020,SPXW200918C03190000,85.6,0,71.1,72.4,0,0.2436,0.3293,0.001,75,3190.000,SPXW200918P03190000,253.8,0,248.4,261.3,0,0.2447,-0.6694,0.001,9
09/18/2020,SPX200918C03195000,121.6,0,68.2,69.5,0,0.2422,0.3219,0.001,46,3195.000,SPX200918P03195000,241.07,0,254.5,256.8,0,0.2409,-0.6789,0.001,1
09/18/2020,SPXW200918C03195000,91.2,0,69,70.3,0,0.2425,0.3235,0.001,96,3195.000,SPXW200918P03195000,204.52,0,251.4,264.3,0,0.2435,-0.6752,0.001,9
09/18/2020,SPX200918C03200000,65.1,-22.7,66.2,67.5,351,0.2408,0.3159,0.001,25781,3200.000,SPX200918P03200000,268.6,47.05,257.5,259.8,1,0.2397,-0.6847,0.001,14850
09/18/2020,SPXW200918C03200000,69.8,-18.7,66.9,68.2,13,0.2412,0.3175,0.001,366,3200.000,SPXW200918P03200000,260.94,38.64,254.3,267.3,5,0.2423,-0.6811,0.001,106
09/18/2020,SPX200918C03205000,64.75,-20.7,64.2,65.5,2,0.2397,0.3101,0.001,38,3205.000,SPX200918P03205000,0,0,260.4,262.7,0,0.2384,-0.6907,0.001,15
09/18/2020,SPXW200918C03205000,64.6,-21.55,64.9,66.2,29,0.2399,0.3116,0.001,83,3205.000,SPXW200918P03205000,190.9,0,257.3,270.3,0,0.241,-0.687,0.001,17
09/18/2020,SPX200918C03210000,71.22,0,62.2,63.5,0,0.2384,0.3041,0.001,112,3210.000,SPX200918P03210000,167.56,0,263.4,265.7,0,0.2371,-0.6967,0.001,110
09/18/2020,SPXW200918C03210000,78.4,0,63,64.2,0,0.2387,0.3057,0.001,118,3210.000,SPXW200918P03210000,189.5,0,260.3,273,0,0.2397,-0.693,0.001,55
09/18/2020,SPX200918C03215000,110.6,0,60.3,61.6,0,0.2372,0.2983,0.001,168,3215.000,SPX200918P03215000,0,0,266.5,268.8,0,0.236,-0.7025,0.001,15
09/18/2020,SPXW200918C03215000,111,0,61,62.3,0,0.2374,0.2998,0.001,49,3215.000,SPXW200918P03215000,193.3,0,263.3,276.5,0,0.2386,-0.6987,0.001,8
09/18/2020,SPX200918C03220000,73.81,0,58.4,59.7,0,0.236,0.2924,0.001,65,3220.000,SPX200918P03220000,213.01,0,269.6,271.9,0,0.2347,-0.7085,0.001,3
09/18/2020,SPXW200918C03220000,73.5,0,59.1,60.4,0,0.2362,0.2939,0.001,107,3220.000,SPXW200918P03220000,196,0,266.4,279.6,0,0.2374,-0.7046,0.001,33
09/18/2020,SPX200918C03225000,59.64,-16.66,56.6,57.8,300,0.2347,0.2864,0.001,6849,3225.000,SPX200918P03225000,192.93,0,272.8,275.1,0,0.2334,-0.7145,0.001,2859
09/18/2020,SPXW200918C03225000,69.5,0,57.3,58.5,0,0.235,0.2881,0.001,354,3225.000,SPXW200918P03225000,225.54,0,269.5,282.8,0,0.2361,-0.7105,0.001,5
09/18/2020,SPX200918C03230000,69.8,-4.35,54.8,56,41,0.2335,0.2806,0.001,357,3230.000,SPX200918P03230000,156.73,0,276,278.3,0,0.2322,-0.7203,0.001,174
09/18/2020,SPXW200918C03230000,58.7,-16.1,55.5,56.7,15,0.2338,0.2822,0.001,126,3230.000,SPXW200918P03230000,177.2,0,272.7,285.5,0,0.235,-0.7162,0.001,3
09/18/2020,SPX200918C03240000,97.9,0,51.3,52.5,0,0.2312,0.269,0.001,1566,3240.000,SPX200918P03240000,0,0,282.4,284.8,0,0.2299,-0.732,0.001,0
09/18/2020,SPXW200918C03240000,66.3,-4.25,52,53.2,13,0.2315,0.2706,0.001,134,3240.000,SPXW200918P03240000,289.2,44.9,279.1,292,1,0.2326,-0.7278,0.001,12
09/18/2020,SPX200918C03250000,47.9,-17.9,48,49.2,1993,0.2289,0.2574,0.001,20267,3250.000,SPX200918P03250000,291.4,41.95,289.1,291.4,12,0.2275,-0.7437,0.001,9641
09/18/2020,SPXW200918C03250000,84.1,0,48.6,49.8,0,0.2294,0.2593,0.001,210,3250.000,SPXW200918P03250000,277,0,285.8,298.6,0,0.2305,-0.7392,0.001,47
09/18/2020,SPX200918C03260000,45.1,-16.8,44.8,46,8,0.2268,0.2462,0.001,422,3260.000,SPX200918P03260000,188.5,0,295.9,298.3,0,0.2254,-0.7551,0.001,2
09/18/2020,SPXW200918C03260000,86.2,0,45.5,46.5,0,0.2271,0.2479,0.001,145,3260.000,SPXW200918P03260000,282.5,26.3,292.5,305.4,1,0.2283,-0.7505,0.001,15
09/18/2020,SPX200918C03270000,53.69,0,41.8,42.9,0,0.2247,0.2349,0.0009,119,3270.000,SPX200918P03270000,0,0,302.9,305.2,0,0.2233,-0.7662,0.001,0
09/18/2020,SPXW200918C03270000,55.7,0,42.4,43.4,0,0.225,0.2367,0.0009,54,3270.000,SPXW200918P03270000,224.1,0,299.5,312.8,0,0.2262,-0.7616,0.0009,19
09/18/2020,SPX200918C03275000,43.87,-12.43,40.4,41.5,77,0.2238,0.2296,0.0009,6487,3275.000,SPX200918P03275000,290.04,0,306.5,308.8,0,0.2224,-0.7716,0.0009,3720
09/18/2020,SPXW200918C03275000,45.2,-11.7,41,42,25,0.2241,0.2313,0.0009,303,3275.000,SPXW200918P03275000,320.1,54.5,303,315.8,1,0.2253,-0.767,0.0009,16
09/18/2020,SPX200918C03280000,37.6,-16.9,38.9,40.1,6,0.2228,0.2242,0.0009,36,3280.000,SPX200918P03280000,0,0,310,312.4,0,0.2212,-0.7774,0.0009,0
09/18/2020,SPXW200918C03280000,52.3,0,39.6,40.5,0,0.223,0.2257,0.0009,357,3280.000,SPXW200918P03280000,320.6,51.8,306.6,319.9,1,0.2242,-0.7725,0.0009,12
09/18/2020,SPX200918C03290000,36.5,-14.6,36.2,37.4,6,0.2208,0.2133,0.0009,1589,3290.000,SPX200918P03290000,298.92,24.17,317.3,319.6,1,0.2192,-0.7881,0.0009,4
09/18/2020,SPXW200918C03290000,73.8,0,36.8,37.8,0,0.2211,0.215,0.0009,186,3290.000,SPXW200918P03290000,314.1,38.75,313.8,327.1,1,0.2224,-0.7831,0.0009,29
09/18/2020,SPX200918C03300000,33,-14.8,33.7,34.8,626,0.2189,0.2029,0.0009,18061,3300.000,SPX200918P03300000,315.8,34.3,324.7,327.1,18,0.2172,-0.7988,0.0009,7620
09/18/2020,SPXW200918C03300000,33.4,-15,34.3,35.2,9,0.2192,0.2045,0.0009,486,3300.000,SPXW200918P03300000,231.9,0,321.3,335.2,0,0.2206,-0.7935,0.0009,56
09/18/2020,SPX200918C03310000,32.7,-12,31.4,32.4,2,0.2172,0.1927,0.0009,783,3310.000,SPX200918P03310000,0,0,332.3,334.7,0,0.2154,-0.8091,0.0009,0
09/18/2020,SPXW200918C03310000,48,0,31.9,32.8,0,0.2175,0.1943,0.0009,235,3310.000,SPXW200918P03310000,255.1,0,328.8,342.9,0,0.2189,-0.8036,0.0009,19
09/18/2020,SPX200918C03320000,31,-10.75,29.1,30.1,12,0.2155,0.1828,0.0009,46,3320.000,SPX200918P03320000,269.81,0,340.1,342.5,0,0.2139,-0.8189,0.0009,1300
09/18/2020,SPXW200918C03320000,39.2,-3.1,29.7,30.5,43,0.2159,0.1845,0.0009,105,3320.000,SPXW200918P03320000,307.4,0,336.6,350.7,0,0.2172,-0.8135,0.0009,13
09/18/2020,SPX200918C03325000,30.09,-10.26,28.1,29.1,50,0.2147,0.1779,0.0008,9030,3325.000,SPX200918P03325000,278.28,0,344,346.4,0,0.213,-0.8238,0.0008,4839
09/18/2020,SPXW200918C03325000,31.5,-9.4,28.6,29.5,16,0.2152,0.1798,0.0008,494,3325.000,SPXW200918P03325000,267,0,340.5,354.6,0,0.2164,-0.8183,0.0008,10
09/18/2020,SPX200918C03330000,33.2,-5.75,27.1,28,2,0.214,0.1733,0.0008,264,3330.000,SPX200918P03330000,0,0,348,350.4,0,0.2123,-0.8285,0.0008,0
09/18/2020,SPXW200918C03330000,34,0,27.6,28.4,0,0.2144,0.175,0.0008,134,3330.000,SPXW200918P03330000,293.5,0,344.4,358.6,0,0.2158,-0.8229,0.0008,1
09/18/2020,SPX200918C03340000,31.9,-4.45,25.1,26.1,4,0.2126,0.1642,0.0008,132,3340.000,SPX200918P03340000,0,0,356.1,358.4,0,0.2107,-0.8379,0.0008,0
