Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
08/21/2020,SPXW200821C00500000,0,0,2656.1,2673.4,0,0.02,0.9974,0,0,500.000,SPXW200821P00500000,0.23,0,0,0.1,0,1.5479,-0.0001,0,181
08/21/2020,SPX200821C00600000,0,0,2564.1,2568.2,0,0.02,0.9996,0,27,600.000,SPX200821P00600000,0.1,0,0.05,0.15,50,1.473,-0.0002,0,4334
08/21/2020,SPXW200821C00600000,0,0,2556.2,2573.4,0,0.02,0.997,0,0,600.000,SPXW200821P00600000,0.2,0,0,0.15,0,1.4697,-0.0002,0,59
08/21/2020,SPX200821C00700000,0,0,2464.3,2468.2,0,0.02,0.9982,0,0,700.000,SPX200821P00700000,0.1,-0.025,0.05,0.1,100,1.3404,-0.0002,0,737
08/21/2020,SPXW200821C00700000,0,0,2456.3,2473.4,0,0.02,0.9967,0,1,700.000,SPXW200821P00700000,0.1,0,0,0.15,0,1.3356,-0.0002,0,540
08/21/2020,SPX200821C00800000,2257.02,0,2364.6,2368.3,0,0.02,0.9998,0,1,800.000,SPX200821P00800000,0.15,0,0.1,0.2,0,1.2428,-0.0003,0,1901
08/21/2020,SPXW200821C00800000,0,0,2356.4,2373.5,0,0.02,0.9998,0,0,800.000,SPXW200821P00800000,0.65,0,0.05,0.2,0,1.2565,-0.0004,0,185
08/21/2020,SPX200821C00900000,0,0,2264.9,2268.4,0,0.02,0.999,0,0,900.000,SPX200821P00900000,0.2,0,0.1,0.2,0,1.1702,-0.0005,0,854
08/21/2020,SPXW200821C00900000,0,0,2256.6,2273.5,0,0.02,0.9995,0,1,900.000,SPXW200821P00900000,0.9,0,0.1,0.25,0,1.179,-0.0005,0,607
08/21/2020,SPX200821C01000000,2065.58,0,2164.8,2168.5,0,0.02,0.9992,0,7836,1000.000,SPX200821P01000000,0.25,0,0.2,0.25,2,1.0976,-0.0006,0,11169
08/21/2020,SPXW200821C01000000,0,0,2156.7,2173.6,0,0.02,0.9993,0,0,1000.000,SPXW200821P01000000,0.2,-0.05,0.15,0.3,1,1.104,-0.0007,0,779
08/21/2020,SPX200821C01100000,1956.9,0,2065.1,2068.6,0,0.02,0.9989,0,37,1100.000,SPX200821P01100000,0.25,-0.075,0.2,0.3,142,1.0275,-0.0008,0,1254
08/21/2020,SPXW200821C01100000,0,0,2056.9,2073.7,0,0.02,0.9989,0,0,1100.000,SPXW200821P01100000,0.7,0,0.2,0.35,0,1.032,-0.0009,0,303
08/21/2020,SPX200821C01200000,0,0,1965,1968.7,0,0.02,0.9984,0,0,1200.000,SPX200821P01200000,0.35,-0.025,0.3,0.35,36,0.9608,-0.001,0,26897
08/21/2020,SPXW200821C01200000,0,0,1957,1973.8,0,0.02,0.9986,0,0,1200.000,SPXW200821P01200000,0.43,0,0.25,0.45,0,0.9641,-0.0011,0,264
08/21/2020,SPX200821C01225000,0,0,1940.1,1943.8,0,0.02,0.9981,0,0,1225.000,SPX200821P01225000,0.4,0,0.3,0.45,0,0.9536,-0.0012,0,735
08/21/2020,SPXW200821C01225000,0,0,1932.1,1948.8,0,0.02,0.9985,0,0,1225.000,SPXW200821P01225000,1.85,0,0.3,0.5,0,0.9503,-0.0012,0,47
08/21/2020,SPX200821C01250000,0,0,1915.1,1918.8,0,0.02,0.9981,0,0,1250.000,SPX200821P01250000,0.4,-0.05,0.3,0.45,10,0.9341,-0.0012,0,5157
08/21/2020,SPXW200821C01250000,0,0,1907.1,1923.8,0,0.02,0.9985,0,0,1250.000,SPXW200821P01250000,1.25,0,0.3,0.5,0,0.9368,-0.0013,0,30
08/21/2020,SPX200821C01275000,0,0,1890.2,1893.8,0,0.02,0.9979,0,0,1275.000,SPX200821P01275000,1.25,0,0.35,0.5,0,0.9262,-0.0014,0,129
08/21/2020,SPXW200821C01275000,0,0,1882.2,1898.8,0,0.02,0.9983,0,0,1275.000,SPXW200821P01275000,1.95,0,0.35,0.55,0,0.9228,-0.0014,0,1
08/21/2020,SPX200821C01300000,0,0,1865.2,1868.9,0,0.02,0.9978,0,0,1300.000,SPX200821P01300000,0.4,-0.1,0.35,0.45,79,0.9069,-0.0014,0,5315
08/21/2020,SPXW200821C01300000,0,0,1857.2,1873.9,0,0.02,0.9997,0,0,1300.000,SPXW200821P01300000,1,0,0.35,0.55,0,0.9093,-0.0015,0,506
08/21/2020,SPX200821C01325000,0,0,1840.2,1843.9,0,0.02,0.9978,0,0,1325.000,SPX200821P01325000,1.07,0,0.4,0.55,0,0.8984,-0.0015,0,705
08/21/2020,SPXW200821C01325000,0,0,1832.3,1848.9,0,0.02,0.9995,0,0,1325.000,SPXW200821P01325000,1.7,0,0.4,0.6,0,0.8998,-0.0016,0,33
08/21/2020,SPX200821C01350000,0,0,1815.3,1819,0,0.02,0.9997,0,0,1350.000,SPX200821P01350000,0.5,-0.075,0.4,0.5,28,0.8798,-0.0016,0,4251
08/21/2020,SPXW200821C01350000,0,0,1807.4,1823.9,0,0.02,0.9993,0,0,1350.000,SPXW200821P01350000,1.4,0,0.45,0.6,0,0.8857,-0.0017,0,99
08/21/2020,SPX200821C01375000,0,0,1790.3,1793.9,0,0.02,0.9976,0,3,1375.000,SPX200821P01375000,0.5,0,0.45,0.6,0,0.8744,-0.0018,0,293
08/21/2020,SPXW200821C01375000,0,0,1782.4,1799,0,0.02,0.9991,0,0,1375.000,SPXW200821P01375000,1.76,0,0.45,0.65,0,0.8717,-0.0018,0,118
08/21/2020,SPX200821C01400000,0,0,1765.4,1769,0,0.02,0.9995,0,2,1400.000,SPX200821P01400000,0.5,-0.15,0.5,0.55,206,0.8607,-0.0019,0,4402
08/21/2020,SPXW200821C01400000,0,0,1757.5,1774,0,0.02,0.999,0,0,1400.000,SPXW200821P01400000,0.85,0,0.5,0.65,0,0.8612,-0.002,0,25
08/21/2020,SPX200821C01425000,0,0,1740.4,1744.1,0,0.02,0.9993,0,21,1425.000,SPX200821P01425000,1,0,0.55,0.65,0,0.8466,-0.002,0,667
08/21/2020,SPXW200821C01425000,0,0,1732.5,1749.1,0,0.02,0.9988,0,0,1425.000,SPXW200821P01425000,1.55,0,0.55,0.7,0,0.8473,-0.0021,0,188
08/21/2020,SPX200821C01450000,0,0,1715.5,1719.1,0,0.02,0.9991,0,2,1450.000,SPX200821P01450000,0.7,-0.025,0.55,0.7,15,0.8326,-0.0022,0,10383
08/21/2020,SPXW200821C01450000,0,0,1707.6,1724.1,0,0.02,0.9986,0,0,1450.000,SPXW200821P01450000,2.12,0,0.6,0.75,0,0.833,-0.0022,0,307
08/21/2020,SPX200821C01475000,0,0,1690.5,1694.1,0,0.02,0.9991,0,31,1475.000,SPX200821P01475000,0.75,0,0.6,0.75,114,0.8249,-0.0024,0,823
08/21/2020,SPXW200821C01475000,0,0,1682.7,1699.1,0,0.02,0.9984,0,0,1475.000,SPXW200821P01475000,1.25,0,0.6,0.8,0,0.822,-0.0024,0,94
08/21/2020,SPX200821C01500000,1534.01,0,1665.6,1669.3,0,0.02,0.9986,0,32,1500.000,SPX200821P01500000,0.7,-0.1,0.65,0.7,45,0.8108,-0.0025,0,9663
08/21/2020,SPXW200821C01500000,0,0,1657.7,1674.2,0,0.02,0.9983,0,0,1500.000,SPXW200821P01500000,1.6,0,0.65,0.8,0,0.8107,-0.0026,0,222
08/21/2020,SPX200821C01525000,1425.6,0,1640.7,1644.3,0,0.02,0.9984,0,10,1525.000,SPX200821P01525000,0.85,0,0.7,0.8,0,0.7968,-0.0027,0,1800
08/21/2020,SPXW200821C01525000,0,0,1632.8,1649.2,0,0.02,0.9991,0,0,1525.000,SPXW200821P01525000,2.23,0,0.7,0.85,0,0.797,-0.0027,0,188
08/21/2020,SPX200821C01550000,1657.1,0,1615.5,1619.5,0,0.02,0.9984,0,3,1550.000,SPX200821P01550000,0.77,-0.13,0.7,0.8,76,0.7827,-0.0028,0,909
08/21/2020,SPXW200821C01550000,0,0,1607.9,1624.3,0,0.02,0.9977,0,0,1550.000,SPXW200821P01550000,2.95,0,0.75,0.9,0,0.7857,-0.0029,0,182
08/21/2020,SPX200821C01575000,0,0,1590.6,1594.5,0,0.02,0.9982,0,2,1575.000,SPX200821P01575000,1,0.05,0.75,0.9,1,0.7739,-0.0031,0,3301
08/21/2020,SPXW200821C01575000,0,0,1582.9,1599.3,0,0.02,0.9977,0,0,1575.000,SPXW200821P01575000,2.25,0,0.8,0.95,0,0.7741,-0.0031,0,237
08/21/2020,SPX200821C01600000,1608.27,0,1565.6,1569.6,0,0.02,0.998,0,24,1600.000,SPX200821P01600000,0.95,-0.05,0.8,0.95,252,0.7604,-0.0032,0,923
08/21/2020,SPXW200821C01600000,0,0,1558,1574.4,0,0.02,0.9973,0,0,1600.000,SPXW200821P01600000,1,0,0.85,1,0,0.7625,-0.0034,0,116
08/21/2020,SPX200821C01625000,1585.25,0,1540.9,1544.6,0,0.02,0.9975,0,62,1625.000,SPX200821P01625000,1.1,0,0.85,1,0,0.753,-0.0036,0,1674
08/21/2020,SPXW200821C01625000,0,0,1533.1,1549.4,0,0.02,0.9982,0,0,1625.000,SPXW200821P01625000,1,-0.1,0.9,1.05,2,0.7525,-0.0036,0,157
08/21/2020,SPX200821C01650000,1560.1,0,1516,1519.6,0,0.02,0.9973,0,14,1650.000,SPX200821P01650000,1,-0.15,0.9,1,32,0.7391,-0.0037,0,573
08/21/2020,SPXW200821C01650000,0,0,1508.1,1524.5,0,0.02,0.9969,0,0,1650.000,SPXW200821P01650000,3,0,0.95,1.1,0,0.7406,-0.0039,0,102
08/21/2020,SPX200821C01675000,0,0,1491.1,1494.7,0,0.02,0.9969,0,0,1675.000,SPX200821P01675000,1.35,0,0.95,1.1,0,0.7293,-0.004,0,581
08/21/2020,SPXW200821C01675000,0,0,1483.2,1499.5,0,0.02,0.9977,0,0,1675.000,SPXW200821P01675000,1.4,0,1,1.2,0,0.7288,-0.0041,0,168
08/21/2020,SPX200821C01700000,1413.17,0,1466.3,1469.8,0,0.02,0.9964,0,3,1700.000,SPX200821P01700000,1.1,-0.2,1,1.15,105,0.7173,-0.0043,0,2458
08/21/2020,SPXW200821C01700000,0,0,1458.3,1474.6,0,0.02,0.9963,0,0,1700.000,SPXW200821P01700000,1.34,0,1.05,1.25,0,0.7183,-0.0044,0,352
08/21/2020,SPX200821C01725000,1387.89,0,1441.2,1444.9,0,0.02,0.9963,0,12,1725.000,SPX200821P01725000,2.05,0,1.1,1.25,0,0.7069,-0.0046,0,301
08/21/2020,SPXW200821C01725000,0,0,1433.4,1449.7,0,0.02,0.996,0,0,1725.000,SPXW200821P01725000,1.55,0,1.15,1.3,0,0.7079,-0.0047,0,248
08/21/2020,SPX200821C01750000,0,0,1416.4,1419.9,0,0.02,0.9959,0,2,1750.000,SPX200821P01750000,1.25,-0.175,1.15,1.3,42,0.6947,-0.0048,0,1479
08/21/2020,SPXW200821C01750000,0,0,1408.5,1424.7,0,0.02,0.9969,0,0,1750.000,SPXW200821P01750000,4.09,0,1.2,1.35,0,0.6956,-0.005,0,193
08/21/2020,SPX200821C01775000,1435.62,0,1391.5,1395,0,0.02,0.9955,0,51,1775.000,SPX200821P01775000,1.3,0,1.2,1.4,0,0.6858,-0.0053,0,666
08/21/2020,SPXW200821C01775000,0,0,1383.6,1399.8,0,0.02,0.9965,0,0,1775.000,SPXW200821P01775000,11.18,0,1.25,1.4,0,0.6864,-0.0054,0,87
08/21/2020,SPX200821C01800000,1333.88,0,1366.6,1370.1,0,0.02,0.9951,0,105,1800.000,SPX200821P01800000,1.4,-0.225,1.3,1.4,20,0.6735,-0.0055,0,1319
08/21/2020,SPXW200821C01800000,0,0,1358.7,1374.9,0,0.02,0.9963,0,0,1800.000,SPXW200821P01800000,1.58,-0.07,1.35,1.5,8,0.674,-0.0057,0,104
08/21/2020,SPX200821C01825000,1232.89,0,1341.7,1345.2,0,0.02,0.9946,0,92,1825.000,SPX200821P01825000,1.55,-0.15,1.35,1.55,1,0.664,-0.006,0,1239
08/21/2020,SPXW200821C01825000,1272.48,0,1333.7,1349.9,0,0.02,0.9948,0,1,1825.000,SPXW200821P01825000,7.7,0,1.4,1.55,0,0.6644,-0.0061,0,141
08/21/2020,SPX200821C01850000,1209.76,0,1316.7,1320.3,0,0.02,0.9944,0,119,1850.000,SPX200821P01850000,1.55,-0.25,1.45,1.65,10,0.6528,-0.0063,0,1958
08/21/2020,SPXW200821C01850000,0,0,1308.9,1325,0,0.02,0.9942,0,0,1850.000,SPXW200821P01850000,2.7,0,1.5,1.65,0,0.6533,-0.0065,0,204
08/21/2020,SPX200821C01875000,1153.44,0,1291.8,1295.4,0,0.02,0.9939,0,25,1875.000,SPX200821P01875000,2.95,0,1.55,1.75,0,0.6429,-0.0068,0,689
08/21/2020,SPXW200821C01875000,0,0,1284,1300.1,0,0.02,0.9938,0,0,1875.000,SPXW200821P01875000,3.6,0,1.6,1.75,0,0.6432,-0.007,0,153
08/21/2020,SPX200821C01900000,1233.96,0,1266.9,1270.5,0,0.02,0.9935,0,3,1900.000,SPX200821P01900000,1.75,-0.25,1.65,1.75,8,0.6317,-0.0072,0,3021
08/21/2020,SPXW200821C01900000,0,0,1259.1,1275.2,0,0.02,0.9995,0,0,1900.000,SPXW200821P01900000,1.95,0,1.65,1.85,0,0.6329,-0.0075,0,321
08/21/2020,SPX200821C01925000,1135.14,0,1242,1245.6,0,0.02,0.993,0,2,1925.000,SPX200821P01925000,1.78,0,1.75,1.95,0,0.6224,-0.0078,0,782
08/21/2020,SPXW200821C01925000,0,0,1234.2,1250.3,0,0.02,0.9995,0,0,1925.000,SPXW200821P01925000,8.9,0,1.8,1.95,0,0.6223,-0.0079,0,215
08/21/2020,SPX200821C01950000,0,0,1217.1,1220.7,0,0.02,0.9925,0,2,1950.000,SPX200821P01950000,1.95,-0.275,1.85,2.05,10,0.6109,-0.0082,0,3816
08/21/2020,SPXW200821C01950000,0,0,1209.4,1225.4,0,0.02,0.9986,0,0,1950.000,SPXW200821P01950000,2.3,0,1.9,2.05,0,0.6118,-0.0084,0,204
08/21/2020,SPX200821C01960000,0,0,1207.2,1210.7,0,0.02,0.9923,0,0,1960.000,SPX200821P01960000,1.86,0,1.9,2.1,0,0.608,-0.0085,0,422
08/21/2020,SPXW200821C01960000,0,0,1199.4,1215.5,0,0.02,0.9983,0,0,1960.000,SPXW200821P01960000,7.2,0,1.95,2.1,0,0.6079,-0.0087,0,109
08/21/2020,SPX200821C01970000,0,0,1197.2,1200.8,0,0.02,0.992,0,0,1970.000,SPX200821P01970000,1.97,0,1.95,2.15,0,0.6042,-0.0088,0,549
08/21/2020,SPXW200821C01970000,0,0,1189.5,1205.5,0,0.02,0.9981,0,0,1970.000,SPXW200821P01970000,7.4,0,2,2.15,0,0.604,-0.0089,0,66
08/21/2020,SPX200821C01975000,1160.83,0,1192.4,1195.8,0,0.02,0.9917,0,20,1975.000,SPX200821P01975000,1.98,0,1.95,2.15,0,0.6012,-0.0088,0,983
08/21/2020,SPXW200821C01975000,0,0,1184.5,1200.5,0,0.02,0.9981,0,0,1975.000,SPXW200821P01975000,2.22,0,2,2.15,0,0.6022,-0.0091,0,229
08/21/2020,SPX200821C01980000,0,0,1187.2,1190.8,0,0.02,0.992,0,0,1980.000,SPX200821P01980000,2.4,0,2,2.2,0,0.6002,-0.009,0,62
08/21/2020,SPXW200821C01980000,0,0,1179.5,1195.6,0,0.02,0.9978,0,0,1980.000,SPXW200821P01980000,18.7,0,2.05,2.2,0,0.6,-0.0092,0,18
08/21/2020,SPX200821C01990000,0,0,1177.4,1180.9,0,0.02,0.9914,0,0,1990.000,SPX200821P01990000,2.35,0,2.05,2.25,0,0.5963,-0.0093,0,293
08/21/2020,SPXW200821C01990000,0,0,1169.6,1185.6,0,0.02,0.9975,0,0,1990.000,SPXW200821P01990000,3.5,0,2.1,2.25,0,0.5961,-0.0094,0,131
08/21/2020,SPX200821C02000000,1157.84,0,1167.5,1171,0,0.02,0.991,0,9379,2000.000,SPX200821P02000000,2.2,-0.325,2.1,2.3,43,0.5914,-0.0094,0,17324
08/21/2020,SPXW200821C02000000,0,0,1159.6,1175.7,0,0.02,0.9973,0,0,2000.000,SPXW200821P02000000,2.55,-0.05,2.15,2.3,9,0.5921,-0.0097,0,2180
08/21/2020,SPX200821C02010000,0,0,1157.4,1161,0,0.02,0.9911,0,0,2010.000,SPX200821P02010000,2.45,0,2.15,2.35,0,0.5883,-0.0098,0,133
08/21/2020,SPXW200821C02010000,0,0,1149.7,1165.7,0,0.02,0.997,0,0,2010.000,SPXW200821P02010000,4.3,0,2.2,2.35,0,0.588,-0.0099,0,131
08/21/2020,SPX200821C02020000,0,0,1147.4,1151.1,0,0.02,0.9908,0,0,2020.000,SPX200821P02020000,2.7,0,2.2,2.4,0,0.5843,-0.01,0,300
08/21/2020,SPXW200821C02020000,0,0,1139.8,1155.8,0,0.02,0.9965,0,0,2020.000,SPXW200821P02020000,4.1,0,2.25,2.4,0,0.584,-0.0102,0,96
08/21/2020,SPX200821C02025000,1111.48,0,1142.5,1146.1,0,0.02,0.9906,0,88,2025.000,SPX200821P02025000,2.7,0,2.25,2.4,0,0.5822,-0.0102,0,501
08/21/2020,SPXW200821C02025000,0,0,1134.8,1150.8,0,0.02,0.9965,0,0,2025.000,SPXW200821P02025000,5.9,0,2.25,2.45,0,0.5828,-0.0104,0,154
08/21/2020,SPX200821C02030000,0,0,1137.6,1141.2,0,0.02,0.9902,0,0,2030.000,SPX200821P02030000,6.3,0,2.25,2.45,0,0.5802,-0.0103,0,124
08/21/2020,SPXW200821C02030000,0,0,1129.8,1145.8,0,0.02,0.9965,0,0,2030.000,SPXW200821P02030000,7.7,0,2.3,2.45,0,0.5799,-0.0105,0,79
08/21/2020,SPX200821C02040000,0,0,1127.5,1131.2,0,0.02,0.9903,0,0,2040.000,SPX200821P02040000,9.1,0,2.3,2.5,0,0.5761,-0.0106,0,99
08/21/2020,SPXW200821C02040000,0,0,1119.9,1135.9,0,0.02,0.996,0,0,2040.000,SPXW200821P02040000,7.7,0,2.35,2.55,0,0.5766,-0.0108,0,96
08/21/2020,SPX200821C02050000,1082.31,0,1117.6,1121.2,0,0.02,0.99,0,17,2050.000,SPX200821P02050000,2.4,-0.475,2.35,2.55,30,0.5712,-0.0107,0,1421
08/21/2020,SPXW200821C02050000,0,0,1110,1125.9,0,0.02,0.9957,0,0,2050.000,SPXW200821P02050000,4.05,0,2.4,2.6,0,0.5732,-0.0112,0,124
08/21/2020,SPX200821C02060000,0,0,1107.7,1111.3,0,0.02,0.9896,0,0,2060.000,SPX200821P02060000,2.9,0,2.4,2.6,0,0.5686,-0.0112,0,592
08/21/2020,SPXW200821C02060000,0,0,1100,1116,0,0.02,0.9955,0,0,2060.000,SPXW200821P02060000,7.6,0,2.45,2.65,0,0.569,-0.0114,0,120
08/21/2020,SPX200821C02070000,0,0,1097.7,1101.4,0,0.02,0.9893,0,0,2070.000,SPX200821P02070000,7.3,0,2.5,2.7,0,0.5652,-0.0115,0,215
08/21/2020,SPXW200821C02070000,0,0,1090.1,1106.1,0,0.02,0.995,0,0,2070.000,SPXW200821P02070000,7.8,0,2.55,2.75,0,0.5648,-0.0117,0,80
08/21/2020,SPX200821C02075000,970.69,0,1092.7,1096.3,0,0.02,0.9895,0,32,2075.000,SPX200821P02075000,2.95,-0.075,2.5,2.7,10,0.5623,-0.0116,0,753
08/21/2020,SPXW200821C02075000,0,0,1085.1,1101.1,0,0.02,0.9949,0,0,2075.000,SPXW200821P02075000,7.9,0,2.55,2.75,0,0.5634,-0.0119,0.0001,99
08/21/2020,SPX200821C02080000,753.9,0,1087.8,1091.4,0,0.02,0.9891,0,9,2080.000,SPX200821P02080000,19.3,0,2.55,2.75,0,0.561,-0.0118,0.0001,51
08/21/2020,SPXW200821C02080000,0,0,1080.2,1096.1,0,0.02,0.9947,0,0,2080.000,SPXW200821P02080000,6.5,0,2.6,2.8,0,0.5606,-0.012,0.0001,62
08/21/2020,SPX200821C02090000,745,0,1077.8,1081.5,0,0.02,0.9888,0,11,2090.000,SPX200821P02090000,2.8,0,2.6,2.8,0,0.5567,-0.0121,0.0001,135
08/21/2020,SPXW200821C02090000,0,0,1070.3,1086.2,0,0.02,0.9942,0,0,2090.000,SPXW200821P02090000,15.5,0,2.65,2.85,0,0.5578,-0.0124,0.0001,17
08/21/2020,SPX200821C02100000,932.88,0,1068,1071.6,0,0.02,0.9882,0.0001,1112,2100.000,SPX200821P02100000,2.75,-0.45,2.65,2.85,2030,0.5532,-0.0125,0.0001,11368
08/21/2020,SPXW200821C02100000,990.91,0,1060.3,1076.2,0,0.02,0.9942,0,1,2100.000,SPXW200821P02100000,2.9,-0.4,2.7,2.95,6,0.5534,-0.0127,0.0001,195
08/21/2020,SPX200821C02110000,0,0,1058,1061.7,0,0.02,0.9879,0.0001,0,2110.000,SPX200821P02110000,7.7,0,2.75,2.95,0,0.5496,-0.0129,0.0001,100
08/21/2020,SPXW200821C02110000,750,0,1050.4,1066.3,0,0.02,0.9937,0,12,2110.000,SPXW200821P02110000,17.9,0,2.8,3,0,0.5498,-0.0131,0.0001,82
08/21/2020,SPX200821C02120000,991.27,0,1048,1051.7,0,0.02,0.9878,0.0001,1,2120.000,SPX200821P02120000,9.05,0,2.8,3,0,0.5453,-0.0132,0.0001,11
08/21/2020,SPXW200821C02120000,0,0,1040.5,1056.4,0,0.02,0.9932,0,0,2120.000,SPXW200821P02120000,8.6,0,2.85,3.1,0,0.5461,-0.0135,0.0001,1
08/21/2020,SPX200821C02125000,907.61,0,1043.1,1046.8,0,0.02,0.9873,0.0001,311,2125.000,SPX200821P02125000,3.3,-0.1,2.85,3.1,32,0.5444,-0.0135,0.0001,3470
08/21/2020,SPXW200821C02125000,0,0,1035.5,1051.4,0,0.02,0.9932,0,0,2125.000,SPXW200821P02125000,9.1,0,2.9,3.1,0,0.5452,-0.0138,0.0001,164
08/21/2020,SPX200821C02130000,981.67,0,1038.3,1041.8,0,0.02,0.987,0.0001,11,2130.000,SPX200821P02130000,9.42,0,2.85,3.1,0,0.5422,-0.0136,0.0001,280
08/21/2020,SPXW200821C02130000,0,0,1030.6,1046.5,0,0.02,0.9927,0,0,2130.000,SPXW200821P02130000,18.5,0,2.9,3.2,0,0.5424,-0.0139,0.0001,110
08/21/2020,SPX200821C02140000,808.06,0,1028.3,1031.9,0,0.02,0.9866,0.0001,1,2140.000,SPX200821P02140000,3.4,-0.2,2.95,3.2,10,0.5385,-0.014,0.0001,1500
08/21/2020,SPXW200821C02140000,0,0,1020.7,1036.5,0,0.02,0.9924,0,0,2140.000,SPXW200821P02140000,9.97,0,3,3.2,0,0.5393,-0.0144,0.0001,52
08/21/2020,SPX200821C02150000,967.57,0,1018.3,1021.9,0,0.02,0.9865,0.0001,82,2150.000,SPX200821P02150000,3.1,-0.6,3,3.3,75,0.5341,-0.0143,0.0001,2405
08/21/2020,SPXW200821C02150000,0,0,1010.7,1026.6,0,0.02,0.9921,0,0,2150.000,SPXW200821P02150000,3.4,0,3,3.3,0,0.5361,-0.0149,0.0001,79
08/21/2020,SPX200821C02160000,0,0,1008.3,1012,0,0.02,0.9862,0.0001,0,2160.000,SPX200821P02160000,3.62,-0.18,3.1,3.3,1,0.5309,-0.0148,0.0001,12
08/21/2020,SPXW200821C02160000,0,0,1000.8,1016.7,0,0.02,0.9916,0,0,2160.000,SPXW200821P02160000,3.85,0,3.1,3.4,0,0.5304,-0.015,0.0001,18
08/21/2020,SPX200821C02170000,0,0,998.4,1002.1,0,0.02,0.9857,0.0001,0,2170.000,SPX200821P02170000,3.67,-0.23,3.1,3.4,1,0.5265,-0.0151,0.0001,59
08/21/2020,SPXW200821C02170000,0,0,990.9,1006.8,0,0.02,0.9911,0,0,2170.000,SPXW200821P02170000,5.5,0,3.2,3.5,0,0.5271,-0.0155,0.0001,33
08/21/2020,SPX200821C02175000,877.64,0,993.5,997.1,0,0.02,0.9855,0.0001,30,2175.000,SPX200821P02175000,3.4,-0.5,3.2,3.4,20,0.526,-0.0156,0.0001,5173
08/21/2020,SPXW200821C02175000,0,0,986,1001.8,0,0.02,0.9909,0,0,2175.000,SPXW200821P02175000,5.2,0,3.2,3.5,0,0.5266,-0.0159,0.0001,62
08/21/2020,SPX200821C02180000,0,0,988.5,992.1,0,0.02,0.9854,0.0001,0,2180.000,SPX200821P02180000,11.5,0,3.2,3.5,0,0.5232,-0.0156,0.0001,543
08/21/2020,SPXW200821C02180000,0,0,981,996.8,0,0.02,0.9908,0,0,2180.000,SPXW200821P02180000,15.7,0,3.3,3.6,0,0.5238,-0.016,0.0001,97
08/21/2020,SPX200821C02190000,0,0,978.6,982.2,0,0.02,0.9849,0.0001,0,2190.000,SPX200821P02190000,3.2,0,3.3,3.6,0,0.5198,-0.0162,0.0001,22
08/21/2020,SPXW200821C02190000,0,0,971.1,986.9,0,0.02,0.9903,0,0,2190.000,SPXW200821P02190000,5.4,0,3.4,3.7,0,0.5204,-0.0165,0.0001,84
08/21/2020,SPX200821C02200000,960.05,8.35,968.5,972.5,1,0.02,0.9844,0.0001,62,2200.000,SPX200821P02200000,3.5,-0.7,3.4,3.6,216,0.5165,-0.0167,0.0001,6922
08/21/2020,SPXW200821C02200000,837.2,0,961.2,977,0,0.02,0.9898,0.0001,2,2200.000,SPXW200821P02200000,4,0,3.5,3.8,0,0.5169,-0.017,0.0001,367
08/21/2020,SPX200821C02210000,0,0,958.9,962.6,0,0.02,0.9834,0.0001,0,2210.000,SPX200821P02210000,10.57,0,3.5,3.8,0,0.513,-0.0172,0.0001,311
08/21/2020,SPXW200821C02210000,0,0,951.3,967.1,0,0.02,0.9893,0.0001,0,2210.000,SPXW200821P02210000,11.85,0,3.6,3.8,0,0.5134,-0.0175,0.0001,93
08/21/2020,SPX200821C02220000,0,0,948.9,952.5,0,0.02,0.9834,0.0001,0,2220.000,SPX200821P02220000,13.14,0,3.6,3.9,0,0.5095,-0.0177,0.0001,226
08/21/2020,SPXW200821C02220000,734.97,0,941.4,957.2,0,0.02,0.9887,0.0001,1,2220.000,SPXW200821P02220000,4.73,0,3.7,3.9,0,0.5098,-0.0181,0.0001,49
08/21/2020,SPX200821C02225000,855.4,0,944.1,947.7,0,0.02,0.9826,0.0001,22,2225.000,SPX200821P02225000,3.95,-0.45,3.6,3.9,1222,0.5066,-0.0178,0.0001,2714
08/21/2020,SPXW200821C02225000,730.32,0,936.5,952.3,0,0.02,0.9883,0.0001,2,2225.000,SPXW200821P02225000,4.83,0,3.7,4,0,0.507,-0.0181,0.0001,177
08/21/2020,SPX200821C02230000,0,0,939,942.6,0,0.02,0.9828,0.0001,0,2230.000,SPX200821P02230000,10.07,0,3.7,4,0,0.5059,-0.0182,0.0001,106
08/21/2020,SPXW200821C02230000,0,0,931.5,947.3,0,0.02,0.9882,0.0001,1,2230.000,SPXW200821P02230000,14.1,0,3.8,4,0,0.5062,-0.0186,0.0001,50
08/21/2020,SPX200821C02240000,0,0,929.1,932.7,0,0.02,0.9823,0.0001,0,2240.000,SPX200821P02240000,12.8,0,3.8,4.1,0,0.5023,-0.0188,0.0001,413
08/21/2020,SPXW200821C02240000,0,0,921.6,937.4,0,0.02,0.9877,0.0001,1,2240.000,SPXW200821P02240000,4,0,3.9,4.1,0,0.5026,-0.0191,0.0001,174
08/21/2020,SPX200821C02250000,790.13,0,919.2,922.8,0,0.02,0.9818,0.0001,261,2250.000,SPX200821P02250000,4,-0.8,3.9,4.1,111,0.4986,-0.0193,0.0001,5475
